cc_num,provider,expires
4731827377185933,visa,05/22
4990557456984833,visa,04/23
4919653761878634,visa,03/21
4823941281731713,visa,11/25
4461427065688326,visa,08/22
4673971169666849,visa,01/21
4953624657196891,visa,10/26
4932276879424597,visa,03/21
4964355179709229,visa,04/24
4748520238612978,visa,01/26
4780604561209799,visa,09/20
4117666179065214,visa,04/24
4076341235464384,visa,08/22
4332493744896240,visa,05/20
4415943662606146,visa,06/20
4394692449897545,visa,10/22
4359681347045813,visa,09/20
4852374445032220,visa,01/25
4057220320715103,visa,04/20
4791150785233899,visa,12/25
4527907408075028,visa,04/24
4647012579783123,visa,06/26
4021524999937895,visa,08/24
4780444842501171,visa,10/21
4742181130617957,visa,08/25
4508077556461793,visa,07/26
4014080855493464,visa,03/27
4640242927254660,visa,05/21
4340491202153096,visa,10/20
4420740224527684,visa,08/26
4894793684994719,visa,06/25
4753533371581944,visa,02/27
4162586397835756,visa,02/26
4698428127314997,visa,01/26
4783193402288151,visa,08/20
4781713637067963,visa,04/21
4970804079484989,visa,04/20
4514874256978239,visa,10/22
4027814659167873,visa,06/21
4102694607766275,visa,05/23
4457499355931324,visa,01/23
4519450326819672,visa,04/26
4074091037816594,visa,11/23
4586019652965694,visa,06/24
4219230310907656,visa,03/21
4403423442786033,visa,12/21
4099423596964815,visa,10/25
4196699432319387,visa,05/24
4803584699884262,visa,11/24
4527631022412918,visa,08/26
4246700682351128,visa,06/20
4009791637569952,visa,05/26
4230562977540726,visa,01/22
4673170613108033,visa,07/23
4074041781252041,visa,04/23
4499317192360301,visa,11/25
4646843374633878,visa,07/22
4307020904464583,visa,10/23
4379539254952650,visa,10/20
4308942160961888,visa,01/22
4967582185456571,visa,10/20
4247827816222914,visa,09/22
4832513364021863,visa,11/24
4854891636689227,visa,08/25
4256639443344252,visa,10/21
4540476144232965,visa,09/20
4183599800273288,visa,03/25
4788157820084349,visa,08/25
4534857096554514,visa,09/23
4185819234762658,visa,03/26
4046859610195312,visa,05/23
4730351302648825,visa,01/21
4514732987836334,visa,07/25
4010986026937011,visa,04/23
4574709409915646,visa,06/26
4517922136178954,visa,01/21
4978818792367208,visa,06/25
4484966813277521,visa,05/22
4815447301191763,visa,05/22
4053479580509275,visa,04/22
4006628308541667,visa,01/26
4044187918409330,visa,02/21
4239736414344782,visa,10/25
4443523132207497,visa,09/25
4804804180290319,visa,01/21
4957989341864675,visa,07/25
4434021507924912,visa,04/21
4073463651634531,visa,06/21
4906502154398871,visa,04/21
4281289853757061,visa,03/24
4131977302412518,visa,07/21
4145759240366277,visa,05/24
4645301584876358,visa,03/23
4265211776730231,visa,08/21
4932801202221434,visa,06/22
4738549708707176,visa,11/24
4697245331242389,visa,07/22
4098340491124165,visa,04/21
4592658849550307,visa,08/21
4460527859964881,visa,09/21
4764074353873683,visa,01/26
4811343280984688,visa,12/22
4663323586911659,visa,12/25
4944188389652433,visa,05/23
4089994394934533,visa,08/23
4095419919082651,visa,08/23
4486256916095840,visa,07/20
4602013515185335,visa,12/23
4745403994095519,visa,01/25
4062933753118792,visa,05/23
4636902675228572,visa,09/24
4802445864928337,visa,05/24
4830193684440895,visa,10/25
4590819881113964,visa,05/24
4596354072194882,visa,02/25
4159266492915481,visa,01/24
4828895262046217,visa,02/27
4820517149708383,visa,10/25
4330670529951546,visa,04/26
4456417515548979,visa,01/27
4951327956316572,visa,04/21
4585965584448483,visa,03/23
4820652802145944,visa,04/23
4131729490347182,visa,10/25
4964569509104378,visa,03/23
4155741155610789,visa,12/25
4889758000266651,visa,04/25
4674015771358988,visa,02/27
4669373594952371,visa,06/20
4365080709002565,visa,11/25
4364230896287807,visa,07/22
4669953262933116,visa,04/21
4928151291827063,visa,07/23
4882613424156565,visa,11/23
4600281264793599,visa,07/21
4579831885690181,visa,07/26
4620132551143483,visa,07/23
4389180008322888,visa,09/21
4276375008481587,visa,06/20
4602255634198273,visa,12/23
4301188878743567,visa,04/26
4163961785711506,visa,06/24
4880931623427294,visa,06/20
4092891683564895,visa,03/22
4778214780497508,visa,03/24
4076102856540781,visa,10/26
4159574586922804,visa,05/23
4414539831429591,visa,01/25
4339736627895504,visa,07/20
4780560273252776,visa,03/27
4907229148527600,visa,05/23
4068018860797698,visa,11/23
4612153386085772,visa,04/23
4156277528370891,visa,11/23
4594677607560025,visa,09/23
4248334236088818,visa,12/21
4219251588888089,visa,01/25
4379197080496887,visa,11/22
4638733570298958,visa,03/23
4206662645695934,visa,02/25
4880258438637606,visa,09/24
4178345683508128,visa,02/21
4598139138822263,visa,09/26
4105889686639065,visa,01/21
4677777148375543,visa,12/23
4146760357092093,visa,03/23
4280789294949467,visa,09/25
4952788158693267,visa,07/24
4253879067660152,visa,03/26
4918897801603004,visa,06/25
4808339904390497,visa,07/23
4510453846212567,visa,12/24
4818421081770697,visa,08/23
4777782870723083,visa,05/26
4125711631917212,visa,08/25
4746309322921459,visa,05/22
4673535912859165,visa,08/26
4624724407989469,visa,01/23
4119531780421198,visa,05/26
4882557401157551,visa,11/21
4564129586557404,visa,01/27
4832784773115923,visa,01/27
4649316973461188,visa,10/21
4385369672020654,visa,08/20
4535124333387128,visa,02/24
4457905602241424,visa,04/24
4199787034040662,visa,04/23
4263125195396857,visa,02/27
4135751397734466,visa,04/26
4308559270013630,visa,12/22
4123553122907803,visa,12/24
4799917035778309,visa,11/21
4650053720540958,visa,03/26
4178854436434581,visa,01/25
4790567671705329,visa,08/26
4439631742641231,visa,06/21
4580636319899689,visa,11/22
4414065072120251,visa,07/22
4560357892068279,visa,04/22
4199021307557768,visa,03/24
4924080162185950,visa,11/24
4585391068685542,visa,09/25
4654420026152745,visa,05/22
4912037580501014,visa,05/26
4156429370804424,visa,03/23
4129785735379525,visa,06/24
4732863365013687,visa,02/23
4691933362264002,visa,01/21
4620941831131708,visa,09/24
4465633081500603,visa,06/22
4566129671485170,visa,09/26
4999798023368966,visa,03/27
4343189075029008,visa,05/20
4341419801623028,visa,01/22
4986450562284056,visa,06/21
4417732116061299,visa,05/25
4956607733618977,visa,07/23
4920002056836492,visa,07/26
4845938933757058,visa,10/24
4479514892977491,visa,12/23
4420029162551041,visa,01/26
4138367958378184,visa,11/22
4512739021467515,visa,11/21
4210303393164351,visa,07/21
4314774121342409,visa,02/21
4632568206538021,visa,12/21
4366769042145813,visa,03/26
4353137671588692,visa,08/23
4253919531372537,visa,11/24
4082359477952454,visa,08/26
4972443448955847,visa,04/22
4847569667898855,visa,04/27
4412592178792966,visa,02/25
4355452771299670,visa,03/26
4743125492849152,visa,10/20
4207957738203375,visa,02/26
4018597686679629,visa,06/24
4789171371870500,visa,11/22
4082904663945380,visa,12/24
4275884922132359,visa,10/21
4695726886414277,visa,05/22
4887346089899451,visa,03/24
4949095752900726,visa,03/24
4067226438959945,visa,12/26
4305525868664111,visa,08/25
4324756728119866,visa,12/20
4039137005557845,visa,02/25
4813659499128215,visa,07/25
4433816073797480,visa,08/26
4084158310769747,visa,03/27
4940787298809929,visa,03/23
4864614808148634,visa,04/27
4698104931188006,visa,01/22
4121440118921240,visa,11/26
4784936716900823,visa,11/25
4220990872503378,visa,11/26
4996896326384863,visa,08/22
4067964083501857,visa,06/21
4649436975033056,visa,06/21
4604275350191656,visa,04/21
4212619151069468,visa,12/26
4399267668778422,visa,05/24
4697325936304519,visa,03/23
4877451720447520,visa,03/26
4356843293309063,visa,11/20
4337737910079865,visa,10/26
4291210879056294,visa,07/23
4163744840995995,visa,02/22
4139028505520673,visa,05/20
4533396270188709,visa,11/25
4188399541082121,visa,11/25
4547184811174816,visa,06/26
4614430330460204,visa,11/23
4430325672109363,visa,02/24
4054768167362036,visa,12/26
4628246643262317,visa,04/24
4656683571012535,visa,10/21
4749903429188330,visa,04/23
4784186557009686,visa,12/20
4142402877531813,visa,09/26
4329314075159807,visa,08/22
4306995630489619,visa,08/24
4482496881116841,visa,08/22
4549067423998490,visa,11/26
4131521679209733,visa,09/23
4604100960585594,visa,07/23
4804604206837741,visa,09/22
4727179614594782,visa,08/21
4962134114179760,visa,09/21
4782709325872747,visa,03/21
4381418335010851,visa,04/20
4037056289123490,visa,09/20
4230556215627162,visa,08/23
4749506146942499,visa,02/25
4350034464344768,visa,08/25
4168567673853584,visa,02/22
4114554907122106,visa,02/23
4939540267800616,visa,07/21
4923531060514692,visa,08/24
4751794402195433,visa,09/21
4256764256874185,visa,07/21
4839676899188805,visa,04/20
4308744514299878,visa,06/26
4398900863368901,visa,08/25
4227319256793749,visa,04/24
4151776109290571,visa,05/24
4511027703263050,visa,07/23
4890279801686150,visa,10/21
4385884071426484,visa,11/20
4022918149756487,visa,11/26
4908434957806587,visa,10/25
4347221198011724,visa,08/26
4054493290454184,visa,01/27
4160960669198684,visa,07/26
4679094592890870,visa,02/26
4385618522353248,visa,01/27
4662995314502073,visa,09/22
4048091649369977,visa,12/24
4663233501510652,visa,12/21
4659168430786435,visa,12/26
4795673383266520,visa,04/21
4943182473956926,visa,01/21
4537549208484626,visa,03/23
4294367716704184,visa,11/24
4444183167402254,visa,05/20
4972070993122414,visa,11/26
4562691126120599,visa,11/26
4361560508435508,visa,02/22
4560557794450810,visa,12/25
4712020353680357,visa,02/21
4712115668026161,visa,09/20
4050846904174676,visa,12/24
4091903874769166,visa,05/23
4417365374981336,visa,02/27
4692621706505615,visa,04/26
4109107615390015,visa,09/26
4743474116351264,visa,07/20
4682048494466432,visa,06/23
4342111242071102,visa,05/25
4515999180753249,visa,12/26
4059122683876720,visa,03/26
4765303380309919,visa,11/21
4499158448313847,visa,11/21
4833219977467696,visa,03/27
4054681667372639,visa,07/25
4476649649731396,visa,04/26
4399076829680371,visa,05/20
4619387126334750,visa,06/21
4427066677260828,visa,12/24
4786580381364903,visa,03/22
4274655065944680,visa,10/20
4965780269560845,visa,03/27
4508517392119055,visa,03/22
4737793148967096,visa,08/26
4074192120476112,visa,09/24
4555487393208624,visa,09/26
4131215462378603,visa,03/21
4953242346125187,visa,02/25
4266666137030671,visa,04/26
4982349985997092,visa,03/27
4455825730044759,visa,11/23
4532127286910609,visa,01/25
4794881718703544,visa,10/23
4621788962733631,visa,12/20
4776721843447249,visa,03/27
4347288690105015,visa,11/21
4461687009675701,visa,08/26
4858421676073995,visa,06/24
4734073628722235,visa,11/21
4423191108915156,visa,01/23
4580465917178472,visa,03/24
4402064249202997,visa,04/22
4663652362366104,visa,02/21
4506240009017933,visa,07/26
4491278205924418,visa,02/25
4245278717632458,visa,07/25
4761210575832320,visa,10/20
4697463554471839,visa,08/25
4297555285719404,visa,10/21
4421750721833054,visa,11/22
4285814020046910,visa,06/25
4347789815892536,visa,09/21
4638560876787891,visa,01/27
4418461209005323,visa,09/21
4370835053339571,visa,07/23
4513674649622515,visa,09/25
4850679918404272,visa,03/26
4475202421991696,visa,11/23
4870082758560145,visa,06/26
4134684776186423,visa,11/23
4883756742496475,visa,08/22
4214637257269962,visa,08/22
4928580178360006,visa,01/26
4234414957137592,visa,11/23
4675134985782211,visa,04/21
4986998005092668,visa,02/21
4256953631491407,visa,12/24
4448103086367186,visa,03/24
4281735612647340,visa,01/22
4070486617501786,visa,03/22
4600412752970973,visa,04/22
4136262720215016,visa,12/23
4903902944555801,visa,09/23
4086562008210757,visa,08/25
4171566384779398,visa,10/24
4293635146839304,visa,11/26
4742959933150825,visa,01/21
4701555541675275,visa,08/23
4143462282203571,visa,04/26
4742672438048143,visa,12/25
4965755072492402,visa,04/25
4043121393527648,visa,08/26
4301529868021029,visa,02/25
4301441127297749,visa,06/23
4735748559144157,visa,09/20
4493361089482998,visa,06/20
4466674052060036,visa,04/20
4307732761621440,visa,04/22
4281704411398661,visa,11/22
4484564894518994,visa,09/25
4821488475240616,visa,12/23
4283400981902945,visa,12/24
4293239112786662,visa,01/26
4367128024219220,visa,02/25
4653386796472319,visa,10/26
4867720575800757,visa,07/21
4624756518952309,visa,09/24
4947187627289187,visa,12/23
4034646508452085,visa,03/24
4547516809782276,visa,07/24
4661196097004574,visa,04/24
4146922712969338,visa,08/22
4294539755424615,visa,07/21
4218396071423646,visa,05/22
4511609835815103,visa,03/26
4446016380856971,visa,12/25
4287928174761849,visa,09/23
4403804560598948,visa,09/23
4996896020767264,visa,12/22
4572702551868541,visa,02/22
4555404096359547,visa,05/22
4855291444745544,visa,01/27
4879676354371269,visa,09/25
4748077441672810,visa,02/21
4188888563404742,visa,07/22
4920738364801500,visa,06/23
4320591577084232,visa,02/23
4211230960431815,visa,09/20
4784372034945334,visa,10/20
4090086100862384,visa,02/25
4029047675242648,visa,09/23
4480435130984676,visa,07/24
4122922523497931,visa,12/25
4928494768706075,visa,08/22
4288982245139658,visa,11/23
4564521617870774,visa,03/21
4443652539685250,visa,01/27
4474664241328204,visa,03/25
4420950026661652,visa,10/23
4955371183007535,visa,01/22
4720906479131764,visa,05/26
4943171690350781,visa,09/23
4541298594290452,visa,09/21
4505342925705897,visa,12/22
4231874258656520,visa,09/26
4165958659727996,visa,08/22
4789650855536216,visa,06/21
4752126246916410,visa,07/25
4520071346553393,visa,11/21
4468943730377395,visa,09/25
4889516066937387,visa,01/23
4976807505752139,visa,06/26
4557929535406309,visa,09/21
4611107643455989,visa,08/20
4518029124229036,visa,08/25
4526094197393770,visa,09/25
4437490874341991,visa,05/24
4651135414249142,visa,10/22
4926136453816188,visa,08/24
4432962259050111,visa,12/22
4511551036639934,visa,06/24
4666442181196081,visa,11/24
4800311895863434,visa,02/26
4521658640994098,visa,08/22
4196716783774539,visa,02/22
4108922095868202,visa,07/25
4129664316122218,visa,06/20
4674885444067970,visa,11/24
4338119286720605,visa,09/20
4610325043922009,visa,07/20
4159529394813132,visa,06/24
4267479269249583,visa,04/26
4640916169127664,visa,07/26
4642090883621465,visa,05/22
4150345511567306,visa,04/23
4532863383470101,visa,01/23
4086511912383366,visa,02/25
4374799537894500,visa,02/23
4814248701984729,visa,02/25
4013398279285626,visa,12/24
4251588443955374,visa,03/24
4331240162475697,visa,02/22
4984490905876368,visa,08/25
4997935789331018,visa,02/24
4149982911866070,visa,10/26
4727004643437458,visa,11/24
4803102429400901,visa,01/23
4585257825467682,visa,03/23
4594253317396421,visa,07/23
4451632653175410,visa,12/26
4561651117289671,visa,04/20
4051271789056394,visa,12/21
4651804406382118,visa,05/22
4772019345014508,visa,05/22
4842813785285024,visa,12/25
4144571794542034,visa,09/21
4000077689736528,visa,10/21
4352219453631048,visa,08/26
4811592186154313,visa,04/22
4956934606553010,visa,10/25
4972768186657431,visa,02/24
4973973873414158,visa,12/26
4157932936152369,visa,07/26
4551667068677633,visa,10/24
4853206196105715,visa,10/24
4803866386033026,visa,12/23
4558676880154880,visa,06/25
4544141497443538,visa,06/24
4966894079526323,visa,01/22
4320510701425293,visa,03/27
4769155383799678,visa,10/22
4275282685936860,visa,10/20
4787133747422707,visa,07/26
4692572798607092,visa,06/23
4991659183630967,visa,07/26
4524584153018280,visa,12/21
4976111954432370,visa,04/22
4618620903018894,visa,02/25
4691820430379161,visa,05/24
4163381366491917,visa,12/20
4098387113793984,visa,01/24
4204911585591765,visa,11/23
4844943512714208,visa,10/25
4601203994318314,visa,12/26
4863807924441609,visa,07/26
4823302811773891,visa,02/21
4162663371767956,visa,12/25
4796592907622522,visa,06/25
4797221029294460,visa,02/23
4467328946077453,visa,01/26
4495519159609752,visa,03/24
4761842947562407,visa,09/26
4446108094648404,visa,07/24
4466781021977594,visa,12/26
4065339414881959,visa,07/24
4954381957238639,visa,08/20
4262786636477209,visa,08/26
4232475899993469,visa,11/24
4146603965721416,visa,04/25
4913784956465667,visa,05/20
4847759675701189,visa,08/24
4111671649824493,visa,09/22
4999723869529687,visa,10/22
4323627604868853,visa,06/25
4988979429836540,visa,12/23
4480728981246793,visa,03/23
4438657147746284,visa,12/25
4286163859321013,visa,11/22
4597323591897845,visa,10/26
4286789482294019,visa,08/22
4043631600522513,visa,05/22
4216945415754306,visa,08/23
4661174455147335,visa,04/23
4316995686380165,visa,07/23
4038279950930030,visa,04/27
4673830828028421,visa,11/20
4294503963171905,visa,08/25
4440887988707840,visa,11/22
4060914484954053,visa,02/23
4686484456528305,visa,03/21
4070204069456924,visa,01/23
4046869434597841,visa,09/23
4211631932491771,visa,05/26
4623087989000712,visa,02/22
4468127549666582,visa,08/23
4693710299291466,visa,01/24
4074361356794668,visa,01/27
4104825398215019,visa,11/26
4898876670160589,visa,08/22
4444703139758986,visa,04/26
4156706056130319,visa,07/26
4887152406543834,visa,07/21
4461742917479470,visa,04/24
4317288651056237,visa,12/21
4185166404798348,visa,01/22
4047381713846161,visa,02/26
4597112924205853,visa,05/23
4040199332522014,visa,08/20
4918639055798001,visa,05/26
4973471067011443,visa,12/22
4603015987389013,visa,01/23
4936234859613180,visa,11/26
4227741319755805,visa,07/21
4691868686210945,visa,06/24
4626618757593137,visa,04/23
4832427358847169,visa,01/23
4931329775631723,visa,06/24
4504789444851878,visa,05/25
4429546902026506,visa,02/23
